,tour_descript,city,dates,theatre,city_opening_date,city_closing_date,geo_code,full_code,metro_area_name,year,title,show_type_tour,tour_opening,tour_closing,original_or_revival,reference_url,year_tour_opening,year_nyc_opening,opening_date_nyc,closing_date_nyc,production_type_nyc,show_type_nyc,n_performances_nyc
184,the book of mormon (tour: jumamosi),"Boston, MA","Sep 01, 2015 - Oct 11, 2015",Emerson Colonial Theatre,2015-09-01 00:00:00,2015-10-11 00:00:00,506,US-MA-506,Boston MA-Manchester NH,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
185,the book of mormon (tour: jumamosi),"Montreal, QC","Apr 18, 2017 - Apr 23, 2017",Place Des Arts,2017-04-18 00:00:00,2017-04-23 00:00:00,QC,CA-QC,Québec,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
186,the book of mormon (tour: jumamosi),"Washington, DC","Oct 24, 2017 - Nov 19, 2017",Opera House (DC),2017-10-24 00:00:00,2017-11-19 00:00:00,511,US-DC-511,Washington DC (Hagerstown MD),2018,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
187,the book of mormon (tour: jumamosi),"Washington, DC","Jun 16, 2015 - Aug 16, 2015",Opera House (DC),2015-06-16 00:00:00,2015-08-16 00:00:00,511,US-DC-511,Washington DC (Hagerstown MD),2007,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
188,the book of mormon (tour: jumamosi),"Toronto, ON","Feb 28, 2017 - Apr 16, 2017",Princess of Wales,2017-02-28 00:00:00,2017-04-16 00:00:00,ON,CA-ON,Ontario,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
189,the book of mormon (tour: jumamosi),"Atlanta, GA","Jul 17, 2018 - Jul 22, 2018",Fox Theatre,2018-07-17 00:00:00,2018-07-22 00:00:00,524,US-GA-524,Atlanta GA,2018,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
190,the book of mormon (tour: jumamosi),"Atlanta, GA","Jan 12, 2016 - Jan 24, 2016",Fox Theatre,2016-01-12 00:00:00,2016-01-24 00:00:00,524,US-GA-524,Atlanta GA,2016,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
191,the book of mormon (tour: jumamosi),"Seattle, WA","Jan 02, 2018 - Jan 14, 2018",Paramount Theatre,2018-01-02 00:00:00,2018-01-14 00:00:00,819,US-WA-819,Seattle-Tacoma WA,2018,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
192,the book of mormon (tour: jumamosi),"Seattle, WA","Jul 22, 2014 - Aug 10, 2014",Paramount Theatre,2014-07-22 00:00:00,2014-08-10 00:00:00,819,US-WA-819,Seattle-Tacoma WA,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
193,the book of mormon (tour: jumamosi),"Los Angeles, CA","May 30, 2017 - Jul 09, 2017",Pantages Theatre - Los Angeles,2017-05-30 00:00:00,2017-07-09 00:00:00,803,US-CA-803,Los Angeles CA,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
194,the book of mormon (tour: jumamosi),"Los Angeles, CA","Jan 21, 2014 - May 11, 2014",Pantages Theatre - Los Angeles,2014-01-21 00:00:00,2014-05-11 00:00:00,803,US-CA-803,Los Angeles CA,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
195,the book of mormon (tour: jumamosi),"Tempe, AZ","Aug 06, 2019 - Aug 11, 2019",ASU Gammage,2019-08-06 00:00:00,2019-08-11 00:00:00,753,US-AZ-753,Phoenix AZ,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
196,the book of mormon (tour: jumamosi),"Tempe, AZ","May 18, 2017 - May 28, 2017",ASU Gammage,2017-05-18 00:00:00,2017-05-28 00:00:00,753,US-AZ-753,Phoenix AZ,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
197,the book of mormon (tour: jumamosi),"Dallas, TX","Jan 29, 2019 - Feb 03, 2019",Music Hall At Fair Park,2019-01-29 00:00:00,2019-02-03 00:00:00,623,US-TX-623,Dallas-Ft. Worth TX,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
198,the book of mormon (tour: jumamosi),"Dallas, TX","Dec 20, 2016 - Dec 31, 2016",AT&amp;T Performing Arts Center,2016-12-20 00:00:00,2016-12-31 00:00:00,623,US-TX-623,Dallas-Ft. Worth TX,2016,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
199,the book of mormon (tour: jumamosi),"Pittsburgh, PA","Apr 16, 2019 - Apr 21, 2019",Heinz Hall,2019-04-16 00:00:00,2019-04-21 00:00:00,508,US-PA-508,Pittsburgh PA,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
200,the book of mormon (tour: jumamosi),"Pittsburgh, PA","Feb 21, 2017 - Feb 26, 2017",Benedum Center,2017-02-21 00:00:00,2017-02-26 00:00:00,508,US-PA-508,Pittsburgh PA,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
201,the book of mormon (tour: jumamosi),"Pittsburgh, PA","Sep 23, 2014 - Oct 05, 2014",Heinz Hall,2014-09-23 00:00:00,2014-10-05 00:00:00,508,US-PA-508,Pittsburgh PA,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
202,the book of mormon (tour: jumamosi),"Charlotte, NC","Jul 24, 2018 - Jul 29, 2018",Belk Theater,2018-07-24 00:00:00,2018-07-29 00:00:00,517,US-NC-517,Charlotte NC,2018,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
203,the book of mormon (tour: jumamosi),"Charlotte, NC","Feb 23, 2016 - Mar 06, 2016",Belk Theater,2016-02-23 00:00:00,2016-03-06 00:00:00,517,US-NC-517,Charlotte NC,2016,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
204,the book of mormon (tour: jumamosi),"Cleveland, OH","Sep 06, 2019 - Sep 15, 2019",Connor Palace,2019-09-06 00:00:00,2019-09-15 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
205,the book of mormon (tour: jumamosi),"Cleveland, OH","Sep 12, 2017 - Sep 17, 2017",KeyBank State Theatre,2017-09-12 00:00:00,2017-09-17 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
206,the book of mormon (tour: jumamosi),"Cleveland, OH","Aug 25, 2015 - Aug 30, 2015",KeyBank State Theatre,2015-08-25 00:00:00,2015-08-30 00:00:00,510,US-OH-510,Cleveland-Akron (Canton) OH,2015,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
207,the book of mormon (tour: jumamosi),"Tulsa, OK","Jan 08, 2019 - Jan 13, 2019",Chapman Music Hall At Tulsa Performing Arts Center,2019-01-08 00:00:00,2019-01-13 00:00:00,671,US-OK-671,Tulsa OK,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
208,the book of mormon (tour: jumamosi),"Nashville, TN","Mar 12, 2019 - Mar 17, 2019",Andrew Jackson Hall At Tennessee Performing Arts Center,2019-03-12 00:00:00,2019-03-17 00:00:00,659,US-TN-659,Nashville TN,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
209,the book of mormon (tour: jumamosi),"Nashville, TN","Nov 15, 2016 - Nov 20, 2016",Andrew Jackson Hall At Tennessee Performing Arts Center,2016-11-15 00:00:00,2016-11-20 00:00:00,659,US-TN-659,Nashville TN,2016,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
210,the book of mormon (tour: jumamosi),"Nashville, TN","Nov 18, 2014 - Nov 23, 2014",Andrew Jackson Hall At Tennessee Performing Arts Center,2014-11-18 00:00:00,2014-11-23 00:00:00,659,US-TN-659,Nashville TN,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
211,the book of mormon (tour: jumamosi),"Appleton, WI","Oct 04, 2016 - Oct 09, 2016",Fox Cities Performing Arts Center,2016-10-04 00:00:00,2016-10-09 00:00:00,658,US-WI-658,Green Bay-Appleton WI,2016,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
212,the book of mormon (tour: jumamosi),"Appleton, WI","Sep 16, 2014 - Sep 21, 2014",Fox Cities Performing Arts Center,2014-09-16 00:00:00,2014-09-21 00:00:00,658,US-WI-658,Green Bay-Appleton WI,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
213,the book of mormon (tour: jumamosi),"Omaha, NE","May 31, 2016 - Jun 05, 2016",Orpheum Theater - Omaha,2016-05-31 00:00:00,2016-06-05 00:00:00,652,US-NE-652,Omaha NE,2016,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
214,the book of mormon (tour: jumamosi),"Omaha, NE","Oct 12, 2013 - Oct 20, 2013",Orpheum Theater - Omaha,2013-10-12 00:00:00,2013-10-20 00:00:00,652,US-NE-652,Omaha NE,2013,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
215,the book of mormon (tour: jumamosi),"Austin, TX","Apr 17, 2018 - Apr 22, 2018",Bass Concert Hall at University of Texas at Austin Performing Arts Center,2018-04-17 00:00:00,2018-04-22 00:00:00,635,US-TX-635,Austin TX,2018,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
216,the book of mormon (tour: jumamosi),"Miami, FL","Nov 28, 2017 - Dec 03, 2017",Adrienne Arsht Center for the Performing Arts of Miami-Dade County,2017-11-28 00:00:00,2017-12-03 00:00:00,528,US-FL-528,Miami-Ft.Lauderdale FL,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
217,the book of mormon (tour: jumamosi),"Miami, FL","Dec 02, 2014 - Dec 14, 2014",Adrienne Arsht Center for the Performing Arts of Miami-Dade County,2014-12-02 00:00:00,2014-12-14 00:00:00,528,US-FL-528,Miami-Ft.Lauderdale FL,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
218,the book of mormon (tour: jumamosi),"Orlando, FL","Dec 12, 2017 - Dec 17, 2017",Dr. Phillips Center for the Performing Arts,2017-12-12 00:00:00,2017-12-17 00:00:00,534,US-FL-534,Orlando-Daytona Beach-Melbourne FL,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
219,the book of mormon (tour: jumamosi),"Orlando, FL","Dec 23, 2014 - Jan 04, 2015",Dr. Phillips Center for the Performing Arts,2014-12-23 00:00:00,2015-01-04 00:00:00,534,US-FL-534,Orlando-Daytona Beach-Melbourne FL,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
220,the book of mormon (tour: jumamosi),"Baltimore, MD","Apr 02, 2019 - Apr 07, 2019",Hippodrome Theatre,2019-04-02 00:00:00,2019-04-07 00:00:00,512,US-MD-512,Baltimore MD,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
221,the book of mormon (tour: jumamosi),"Baltimore, MD","Nov 03, 2015 - Nov 15, 2015",Hippodrome Theatre,2015-11-03 00:00:00,2015-11-15 00:00:00,512,US-MD-512,Baltimore MD,2015,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
222,the book of mormon (tour: jumamosi),"Buffalo, NY","Apr 30, 2019 - May 05, 2019",Shea's Performing Arts Center,2019-04-30 00:00:00,2019-05-05 00:00:00,514,US-NY-514,Buffalo NY,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
223,the book of mormon (tour: jumamosi),"Buffalo, NY","Jun 02, 2015 - Jun 07, 2015",Shea's Performing Arts Center,2015-06-02 00:00:00,2015-06-07 00:00:00,514,US-NY-514,Buffalo NY,2015,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
224,the book of mormon (tour: jumamosi),"Syracuse, NY","May 07, 2019 - May 12, 2019",Landmark Theatre,2019-05-07 00:00:00,2019-05-12 00:00:00,555,US-NY-555,Syracuse NY,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
225,the book of mormon (tour: jumamosi),"Syracuse, NY","Oct 21, 2014 - Oct 26, 2014",Landmark Theatre,2014-10-21 00:00:00,2014-10-26 00:00:00,555,US-NY-555,Syracuse NY,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
226,the book of mormon (tour: jumamosi),"Ottawa, ON","Apr 25, 2017 - Apr 30, 2017",National Arts Centre:  Opera Stage,2017-04-25 00:00:00,2017-04-30 00:00:00,ON,CA-ON,Ontario,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
227,the book of mormon (tour: jumamosi),"Rochester, NY","Oct 22, 2019 - Oct 27, 2019",Auditorium Theatre - Rochester,2019-10-22 00:00:00,2019-10-27 00:00:00,538,US-NY-538,Rochester NY,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
228,the book of mormon (tour: jumamosi),"Rochester, NY","Oct 07, 2014 - Oct 19, 2014",Auditorium Theatre - Rochester,2014-10-07 00:00:00,2014-10-19 00:00:00,538,US-NY-538,Rochester NY,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
229,the book of mormon (tour: jumamosi),"Norfolk, VA","Oct 03, 2017 - Oct 08, 2017",Chrysler Hall,2017-10-03 00:00:00,2017-10-08 00:00:00,544,US-VA-544,Norfolk-Portsmouth-Newport News VA,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
230,the book of mormon (tour: jumamosi),"Norfolk, VA","Oct 28, 2014 - Nov 02, 2014",Chrysler Hall,2014-10-28 00:00:00,2014-11-02 00:00:00,544,US-VA-544,Norfolk-Portsmouth-Newport News VA,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
231,the book of mormon (tour: jumamosi),"Hartford, CT","Oct 15, 2019 - Oct 20, 2019",Bushnell,2019-10-15 00:00:00,2019-10-20 00:00:00,533,US-CT-533,Hartford & New Haven CT,2019,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
232,the book of mormon (tour: jumamosi),"Hartford, CT","Feb 14, 2017 - Feb 19, 2017",Bushnell,2017-02-14 00:00:00,2017-02-19 00:00:00,533,US-CT-533,Hartford & New Haven CT,2017,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
233,the book of mormon (tour: jumamosi),"Spokane, WA","Aug 12, 2014 - Aug 17, 2014",First Interstate Center for the Arts,2014-08-12 00:00:00,2014-08-17 00:00:00,881,US-WA-881,Spokane WA,2014,the book of mormon,Musical,2012-12-11 00:00:00,2020-03-11 00:00:00,Original,http://www.ibdb.com/broadway-production/the-book-of-mormon-499334#Tours,2012.0,2011.0,2011-03-24,,Original Production,Musical,
